Input,Output,Time
0.5258,146.072299237561,38.631
0.5258,146.072299236723,38.632
0.5258,146.072299235885,38.633
0.5258,146.072299235047,38.634
0.5258,146.07229923421,38.635
0.5258,146.072299233373,38.636
0.5258,146.072299232537,38.637
0.5258,146.072299231701,38.638
0.5258,146.072299230865,38.639
0.5258,146.07229923003,38.64
0.5258,146.072299229196,38.641
0.5258,146.072299228361,38.642
0.5258,146.072299227527,38.643
0.5258,146.072299226694,38.644
0.5258,146.072299225861,38.645
0.5258,146.072299225028,38.646
0.5258,146.072299224196,38.647
0.5258,146.072299223364,38.648
0.5258,146.072299222532,38.649
0.5258,146.072299221701,38.65
0.5258,146.072299220871,38.651
0.5258,146.07229922004,38.652
0.5258,146.072299219211,38.653
0.5258,146.072299218381,38.654
0.5258,146.072299217552,38.655
0.5258,146.072299216724,38.656
0.5258,146.072299215895,38.657
0.5258,146.072299215068,38.658
0.5258,146.07229921424,38.659
0.5258,146.072299213413,38.66
0.5258,146.072299212587,38.661
0.5258,146.072299211761,38.662
0.5258,146.072299210935,38.663
0.5258,146.072299210109,38.664
0.5258,146.072299209285,38.665
0.5258,146.07229920846,38.666
0.5258,146.072299207636,38.667
0.5258,146.072299206812,38.668
0.5258,146.072299205989,38.669
0.5258,146.072299205166,38.67
0.5258,146.072299204343,38.671
0.5258,146.072299203521,38.672
0.5258,146.0722992027,38.673
0.5258,146.072299201878,38.674
0.5258,146.072299201057,38.675
0.5258,146.072299200237,38.676
0.5258,146.072299199417,38.677
0.5258,146.072299198597,38.678
0.5258,146.072299197778,38.679
0.5258,146.072299196959,38.68
0.5258,146.07229919614,38.681
0.5258,146.072299195322,38.682
0.5258,146.072299194505,38.683
0.5258,146.072299193687,38.684
0.5258,146.072299192871,38.685
0.5258,146.072299192054,38.686
0.5258,146.072299191238,38.687
0.5258,146.072299190422,38.688
0.5258,146.072299189607,38.689
0.5258,146.072299188792,38.69
0.5258,146.072299187978,38.691
0.5258,146.072299187164,38.692
0.5258,146.07229918635,38.693
0.5258,146.072299185537,38.694
0.5258,146.072299184724,38.695
0.5258,146.072299183911,38.696
0.5258,146.072299183099,38.697
0.5258,146.072299182288,38.698
0.5258,146.072299181476,38.699
0.5258,146.072299180666,38.7
0.5258,146.072299179855,38.701
0.5258,146.072299179045,38.702
0.5258,146.072299178235,38.703
0.5258,146.072299177426,38.704
0.5258,146.072299176617,38.705
0.5258,146.072299175809,38.706
0.5258,146.072299175001,38.707
0.5258,146.072299174193,38.708
0.5258,146.072299173386,38.709
0.5258,146.072299172579,38.71
0.5258,146.072299171772,38.711
0.5258,146.072299170966,38.712
0.5258,146.072299170161,38.713
0.5258,146.072299169355,38.714
0.5258,146.07229916855,38.715
0.5258,146.072299167746,38.716
0.5258,146.072299166942,38.717
0.5258,146.072299166138,38.718
0.5258,146.072299165335,38.719
0.5258,146.072299164532,38.72
0.5258,146.072299163729,38.721
0.5258,146.072299162927,38.722
0.5258,146.072299162125,38.723
0.5258,146.072299161324,38.724
0.5258,146.072299160523,38.725
0.5258,146.072299159722,38.726
0.5258,146.072299158922,38.727
0.5258,146.072299158122,38.728
0.5258,146.072299157323,38.729
0.5258,146.072299156524,38.73
0.5258,146.072299155726,38.731
0.5258,146.072299154927,38.732
0.5258,146.072299154129,38.733
0.5258,146.072299153332,38.734
0.5258,146.072299152535,38.735
0.5258,146.072299151738,38.736
0.5258,146.072299150942,38.737
0.5258,146.072299150146,38.738
0.5258,146.072299149351,38.739
0.5258,146.072299148556,38.74
0.5258,146.072299147761,38.741
0.5258,146.072299146967,38.742
0.5258,146.072299146173,38.743
0.5258,146.072299145379,38.744
0.5258,146.072299144586,38.745
0.5258,146.072299143794,38.746
0.5258,146.072299143001,38.747
0.5258,146.072299142209,38.748
0.5258,146.072299141418,38.749
0.5258,146.072299140627,38.75
0.5258,146.072299139836,38.751
0.5258,146.072299139045,38.752
0.5258,146.072299138255,38.753
0.5258,146.072299137466,38.754
0.5258,146.072299136677,38.755
0.5258,146.072299135888,38.756
0.5258,146.072299135099,38.757
0.5258,146.072299134311,38.758
0.5258,146.072299133524,38.759
0.5258,146.072299132736,38.76
0.5258,146.072299131949,38.761
0.5258,146.072299131163,38.762
0.5258,146.072299130377,38.763
0.5258,146.072299129591,38.764
0.5258,146.072299128806,38.765
0.5258,146.072299128021,38.766
0.5258,146.072299127236,38.767
0.5258,146.072299126452,38.768
0.5258,146.072299125668,38.769
0.5258,146.072299124885,38.77
0.5258,146.072299124102,38.771
0.5258,146.072299123319,38.772
0.5258,146.072299122537,38.773
0.5258,146.072299121755,38.774
0.5258,146.072299120973,38.775
0.5258,146.072299120192,38.776
0.5258,146.072299119412,38.777
0.5258,146.072299118631,38.778
0.5258,146.072299117851,38.779
0.5258,146.072299117072,38.78
0.5258,146.072299116292,38.781
0.5258,146.072299115514,38.782
0.5258,146.072299114735,38.783
0.5258,146.072299113957,38.784
0.5258,146.072299113179,38.785
0.5258,146.072299112402,38.786
0.5258,146.072299111625,38.787
0.5258,146.072299110849,38.788
0.5258,146.072299110073,38.789
0.5258,146.072299109297,38.79
0.5258,146.072299108522,38.791
0.5258,146.072299107747,38.792
0.5258,146.072299106972,38.793
0.5258,146.072299106198,38.794
0.5258,146.072299105424,38.795
0.5258,146.07229910465,38.796
0.5258,146.072299103877,38.797
0.5258,146.072299103105,38.798
0.5258,146.072299102332,38.799
0.5258,146.07229910156,38.8
0.5258,146.072299100789,38.801
0.5258,146.072299100018,38.802
0.5258,146.072299099247,38.803
0.5258,146.072299098476,38.804
0.5258,146.072299097706,38.805
0.5258,146.072299096937,38.806
0.5258,146.072299096167,38.807
0.5258,146.072299095399,38.808
0.5258,146.07229909463,38.809
0.5258,146.072299093862,38.81
0.5258,146.072299093094,38.811
0.5258,146.072299092327,38.812
0.5258,146.07229909156,38.813
0.5258,146.072299090793,38.814
0.5258,146.072299090027,38.815
0.5258,146.072299089261,38.816
0.5258,146.072299088495,38.817
0.5258,146.07229908773,38.818
0.5258,146.072299086965,38.819
0.5258,146.072299086201,38.82
0.5258,146.072299085437,38.821
0.5258,146.072299084673,38.822
0.5258,146.07229908391,38.823
0.5258,146.072299083147,38.824
0.5258,146.072299082385,38.825
0.5258,146.072299081623,38.826
0.5258,146.072299080861,38.827
0.5258,146.072299080099,38.828
0.5258,146.072299079338,38.829
0.5258,146.072299078578,38.83
0.5258,146.072299077817,38.831
0.5258,146.072299077058,38.832
0.5258,146.072299076298,38.833
0.5258,146.072299075539,38.834
0.5258,146.07229907478,38.835
0.5258,146.072299074022,38.836
0.5258,146.072299073264,38.837
0.5258,146.072299072506,38.838
0.5258,146.072299071749,38.839
0.5258,146.072299070992,38.84
0.5258,146.072299070235,38.841
0.5258,146.072299069479,38.842
0.5258,146.072299068723,38.843
0.5258,146.072299067968,38.844
0.5258,146.072299067213,38.845
0.5258,146.072299066458,38.846
0.5258,146.072299065704,38.847
0.5258,146.07229906495,38.848
0.5258,146.072299064196,38.849
0.5258,146.072299063443,38.85
0.5258,146.07229906269,38.851
0.5258,146.072299061938,38.852
0.5258,146.072299061186,38.853
0.5258,146.072299060434,38.854
0.5258,146.072299059683,38.855
0.5258,146.072299058932,38.856
0.5258,146.072299058181,38.857
0.5258,146.072299057431,38.858
0.5258,146.072299056681,38.859
0.5258,146.072299055932,38.86
0.5258,146.072299055182,38.861
0.5258,146.072299054434,38.862
0.5258,146.072299053685,38.863
0.5258,146.072299052937,38.864
0.5258,146.07229905219,38.865
0.5258,146.072299051442,38.866
0.5258,146.072299050695,38.867
0.5258,146.072299049949,38.868
0.5258,146.072299049203,38.869
0.5258,146.072299048457,38.87
0.5258,146.072299047711,38.871
0.5258,146.072299046966,38.872
0.5258,146.072299046222,38.873
0.5258,146.072299045477,38.874
0.5258,146.072299044733,38.875
0.5258,146.07229904399,38.876
0.5258,146.072299043246,38.877
0.5258,146.072299042503,38.878
0.5258,146.072299041761,38.879
0.5258,146.072299041019,38.88
0.5258,146.072299040277,38.881
0.5258,146.072299039535,38.882
0.5258,146.072299038794,38.883
0.5258,146.072299038054,38.884
0.5258,146.072299037313,38.885
0.5258,146.072299036573,38.886
0.5258,146.072299035834,38.887
0.5258,146.072299035094,38.888
0.5258,146.072299034355,38.889
0.5258,146.072299033617,38.89
0.5258,146.072299032879,38.891
0.5258,146.072299032141,38.892
0.5258,146.072299031403,38.893
0.5258,146.072299030666,38.894
0.5258,146.07229902993,38.895
0.5258,146.072299029193,38.896
0.5258,146.072299028457,38.897
0.5258,146.072299027722,38.898
0.5258,146.072299026986,38.899
0.5258,146.072299026251,38.9
0.5258,146.072299025517,38.901
0.5258,146.072299024783,38.902
0.5258,146.072299024049,38.903
0.5258,146.072299023315,38.904
0.5258,146.072299022582,38.905
0.5258,146.072299021849,38.906
0.5258,146.072299021117,38.907
0.5258,146.072299020385,38.908
0.5258,146.072299019653,38.909
0.5258,146.072299018922,38.91
0.5258,146.072299018191,38.911
0.5258,146.07229901746,38.912
0.5258,146.07229901673,38.913
0.5258,146.072299016,38.914
0.5258,146.072299015271,38.915
0.5258,146.072299014542,38.916
0.5258,146.072299013813,38.917
0.5258,146.072299013084,38.918
0.5258,146.072299012356,38.919
0.5258,146.072299011628,38.92
0.5258,146.072299010901,38.921
0.5258,146.072299010174,38.922
0.5258,146.072299009447,38.923
0.5258,146.072299008721,38.924
0.5258,146.072299007995,38.925
0.5258,146.072299007269,38.926
0.5258,146.072299006544,38.927
0.5258,146.072299005819,38.928
0.5258,146.072299005095,38.929
0.5258,146.072299004371,38.93
0.5258,146.072299003647,38.931
0.5258,146.072299002923,38.932
0.5258,146.0722990022,38.933
0.5258,146.072299001478,38.934
0.5258,146.072299000755,38.935
0.5258,146.072299000033,38.936
0.5258,146.072298999312,38.937
0.5258,146.07229899859,38.938
0.5258,146.072298997869,38.939
0.5258,146.072298997149,38.94
0.5258,146.072298996428,38.941
0.5258,146.072298995708,38.942
0.5258,146.072298994989,38.943
0.5258,146.07229899427,38.944
0.5258,146.072298993551,38.945
0.5258,146.072298992832,38.946
0.5258,146.072298992114,38.947
0.5258,146.072298991396,38.948
0.5258,146.072298990679,38.949
0.5258,146.072298989962,38.95
0.5258,146.072298989245,38.951
0.5258,146.072298988529,38.952
0.5258,146.072298987813,38.953
0.5258,146.072298987097,38.954
0.5258,146.072298986382,38.955
0.5258,146.072298985667,38.956
0.5258,146.072298984952,38.957
0.5258,146.072298984238,38.958
0.5258,146.072298983524,38.959
0.5258,146.072298982811,38.96
0.5258,146.072298982097,38.961
0.5258,146.072298981385,38.962
0.5258,146.072298980672,38.963
0.5258,146.07229897996,38.964
0.5258,146.072298979248,38.965
0.5258,146.072298978537,38.966
0.5258,146.072298977826,38.967
0.5258,146.072298977115,38.968
0.5258,146.072298976404,38.969
0.5258,146.072298975694,38.97
0.5258,146.072298974985,38.971
0.5258,146.072298974275,38.972
0.5258,146.072298973566,38.973
0.5258,146.072298972858,38.974
0.5258,146.072298972149,38.975
0.5258,146.072298971441,38.976
0.5258,146.072298970734,38.977
0.5258,146.072298970027,38.978
0.5258,146.07229896932,38.979
0.5258,146.072298968613,38.98
0.5258,146.072298967907,38.981
0.5258,146.072298967201,38.982
0.5258,146.072298966495,38.983
0.5258,146.07229896579,38.984
0.5258,146.072298965085,38.985
0.5258,146.072298964381,38.986
0.5258,146.072298963677,38.987
0.5258,146.072298962973,38.988
0.5258,146.07229896227,38.989
0.5258,146.072298961567,38.99
0.5258,146.072298960864,38.991
0.5258,146.072298960161,38.992
0.5258,146.072298959459,38.993
0.5258,146.072298958758,38.994
0.5258,146.072298958056,38.995
0.5258,146.072298957355,38.996
0.5258,146.072298956655,38.997
0.5258,146.072298955954,38.998
0.5258,146.072298955254,38.999
0.5258,146.072298954555,39
0.5258,146.072298953855,39.001
0.5258,146.072298953156,39.002
0.5258,146.072298952458,39.003
0.5258,146.072298951759,39.004
0.5258,146.072298951061,39.005
0.5258,146.072298950364,39.006
0.5258,146.072298949667,39.007
0.5258,146.07229894897,39.008
0.5258,146.072298948273,39.009
0.5258,146.072298947577,39.01
0.5258,146.072298946881,39.011
0.5258,146.072298946186,39.012
0.5258,146.07229894549,39.013
0.5258,146.072298944796,39.014
0.5258,146.072298944101,39.015
0.5258,146.072298943407,39.016
0.5258,146.072298942713,39.017
0.5258,146.07229894202,39.018
0.5258,146.072298941326,39.019
0.5258,146.072298940634,39.02
0.5258,146.072298939941,39.021
0.5258,146.072298939249,39.022
0.5258,146.072298938557,39.023
0.5258,146.072298937866,39.024
0.5258,146.072298937175,39.025
0.5258,146.072298936484,39.026
0.5258,146.072298935794,39.027
0.5258,146.072298935103,39.028
0.5258,146.072298934414,39.029
0.5258,146.072298933724,39.03
0.5258,146.072298933035,39.031
0.5258,146.072298932347,39.032
0.5258,146.072298931658,39.033
0.5258,146.07229893097,39.034
0.5258,146.072298930282,39.035
0.5258,146.072298929595,39.036
0.5258,146.072298928908,39.037
0.5258,146.072298928221,39.038
0.5258,146.072298927535,39.039
0.5258,146.072298926849,39.04
0.5258,146.072298926163,39.041
0.5258,146.072298925478,39.042
0.5258,146.072298924793,39.043
0.5258,146.072298924108,39.044
0.5258,146.072298923424,39.045
0.5258,146.07229892274,39.046
0.5258,146.072298922056,39.047
0.5258,146.072298921373,39.048
0.5258,146.07229892069,39.049
0.5258,146.072298920007,39.05
0.5258,146.072298919325,39.051
0.5258,146.072298918643,39.052
0.5258,146.072298917961,39.053
0.5258,146.07229891728,39.054
0.5258,146.072298916599,39.055
0.5258,146.072298915918,39.056
0.5258,146.072298915238,39.057
0.5258,146.072298914558,39.058
0.5258,146.072298913879,39.059
0.5258,146.072298913199,39.06
0.5258,146.07229891252,39.061
0.5258,146.072298911842,39.062
0.5258,146.072298911163,39.063
0.5258,146.072298910485,39.064
0.5258,146.072298909808,39.065
0.5258,146.07229890913,39.066
0.5258,146.072298908453,39.067
0.5258,146.072298907777,39.068
0.5258,146.072298907101,39.069
0.5258,146.072298906425,39.07
0.5258,146.072298905749,39.071
0.5258,146.072298905074,39.072
0.5258,146.072298904399,39.073
0.5258,146.072298903724,39.074
0.5258,146.07229890305,39.075
0.5258,146.072298902376,39.076
0.5258,146.072298901702,39.077
0.5258,146.072298901029,39.078
0.5258,146.072298900356,39.079
0.5258,146.072298899683,39.08
0.5258,146.072298899011,39.081
0.5258,146.072298898339,39.082
0.5258,146.072298897667,39.083
0.5258,146.072298896996,39.084
0.5258,146.072298896325,39.085
0.5258,146.072298895654,39.086
0.5258,146.072298894984,39.087
0.5258,146.072298894314,39.088
0.5258,146.072298893644,39.089
0.5258,146.072298892975,39.09
0.5258,146.072298892306,39.091
0.5258,146.072298891637,39.092
0.5258,146.072298890969,39.093
0.5258,146.072298890301,39.094
0.5258,146.072298889633,39.095
0.5258,146.072298888966,39.096
0.5258,146.072298888299,39.097
0.5258,146.072298887632,39.098
0.5258,146.072298886965,39.099
0.5258,146.072298886299,39.1
0.5258,146.072298885634,39.101
0.5258,146.072298884968,39.102
0.5258,146.072298884303,39.103
0.5258,146.072298883638,39.104
0.5258,146.072298882974,39.105
0.5258,146.07229888231,39.106
0.5258,146.072298881646,39.107
0.5258,146.072298880983,39.108
0.5258,146.072298880319,39.109
0.5258,146.072298879657,39.11
0.5258,146.072298878994,39.111
0.5258,146.072298878332,39.112
0.5258,146.07229887767,39.113
0.5258,146.072298877009,39.114
0.5258,146.072298876348,39.115
0.5258,146.072298875687,39.116
0.5258,146.072298875026,39.117
0.5258,146.072298874366,39.118
0.5258,146.072298873706,39.119
0.5258,146.072298873046,39.12
0.5258,146.072298872387,39.121
0.5258,146.072298871728,39.122
0.5258,146.07229887107,39.123
0.5258,146.072298870411,39.124
0.5258,146.072298869754,39.125
0.5258,146.072298869096,39.126
0.5258,146.072298868439,39.127
0.5258,146.072298867782,39.128
0.5258,146.072298867125,39.129
0.5258,146.072298866469,39.13
0.5258,146.072298865813,39.131
0.5258,146.072298865157,39.132
0.5258,146.072298864502,39.133
0.5258,146.072298863847,39.134
0.5258,146.072298863192,39.135
0.5258,146.072298862538,39.136
0.5258,146.072298861884,39.137
0.5258,146.07229886123,39.138
0.5258,146.072298860576,39.139
0.5258,146.072298859923,39.14
0.5258,146.072298859271,39.141
0.5258,146.072298858618,39.142
0.5258,146.072298857966,39.143
0.5258,146.072298857314,39.144
0.5258,146.072298856663,39.145
0.5258,146.072298856012,39.146
0.5258,146.072298855361,39.147
0.5258,146.07229885471,39.148
0.5258,146.07229885406,39.149
0.5258,146.07229885341,39.15
0.5258,146.072298852761,39.151
0.5258,146.072298852111,39.152
0.5258,146.072298851462,39.153
0.5258,146.072298850814,39.154
0.5258,146.072298850165,39.155
0.5258,146.072298849517,39.156
0.5258,146.07229884887,39.157
0.5258,146.072298848222,39.158
0.5258,146.072298847575,39.159
0.5258,146.072298846929,39.16
0.5258,146.072298846282,39.161
0.5258,146.072298845636,39.162
0.5258,146.072298844991,39.163
0.5258,146.072298844345,39.164
0.5258,146.0722988437,39.165
0.5258,146.072298843055,39.166
0.5258,146.072298842411,39.167
0.5258,146.072298841767,39.168
0.5258,146.072298841123,39.169
0.5258,146.072298840479,39.17
0.5258,146.072298839836,39.171
0.5258,146.072298839193,39.172
0.5258,146.072298838551,39.173
0.5258,146.072298837908,39.174
0.5258,146.072298837266,39.175
0.5258,146.072298836625,39.176
0.5258,146.072298835984,39.177
0.5258,146.072298835343,39.178
0.5258,146.072298834702,39.179
0.5258,146.072298834061,39.18
0.5258,146.072298833421,39.181
0.5258,146.072298832782,39.182
0.5258,146.072298832142,39.183
0.5258,146.072298831503,39.184
0.5258,146.072298830864,39.185
0.5258,146.072298830226,39.186
0.5258,146.072298829588,39.187
0.5258,146.07229882895,39.188
0.5258,146.072298828312,39.189
0.5258,146.072298827675,39.19
0.5258,146.072298827038,39.191
0.5258,146.072298826402,39.192
0.5258,146.072298825765,39.193
0.5258,146.072298825129,39.194
0.5258,146.072298824494,39.195
0.5258,146.072298823858,39.196
0.5258,146.072298823223,39.197
0.5258,146.072298822589,39.198
0.5258,146.072298821954,39.199
0.5258,146.07229882132,39.2
0.5258,146.072298820686,39.201
0.5258,146.072298820053,39.202
0.5258,146.07229881942,39.203
0.5258,146.072298818787,39.204
0.5258,146.072298818154,39.205
0.5258,146.072298817522,39.206
0.5258,146.07229881689,39.207
0.5258,146.072298816258,39.208
0.5258,146.072298815627,39.209
0.5258,146.072298814996,39.21
0.5258,146.072298814365,39.211
0.5258,146.072298813735,39.212
0.5258,146.072298813105,39.213
0.5258,146.072298812475,39.214
0.5258,146.072298811846,39.215
0.5258,146.072298811217,39.216
0.5258,146.072298810588,39.217
0.5258,146.072298809959,39.218
0.5258,146.072298809331,39.219
0.5258,146.072298808703,39.22
0.5258,146.072298808076,39.221
0.5258,146.072298807448,39.222
0.5258,146.072298806821,39.223
0.5258,146.072298806195,39.224
0.5258,146.072298805568,39.225
0.5258,146.072298804942,39.226
0.5258,146.072298804316,39.227
0.5258,146.072298803691,39.228
0.5258,146.072298803066,39.229
0.5258,146.072298802441,39.23
0.5258,146.072298801816,39.231
0.5258,146.072298801192,39.232
0.5258,146.072298800568,39.233
0.5258,146.072298799945,39.234
0.5258,146.072298799321,39.235
0.5258,146.072298798698,39.236
0.5258,146.072298798076,39.237
0.5258,146.072298797453,39.238
0.5258,146.072298796831,39.239
0.5258,146.072298796209,39.24
0.5258,146.072298795588,39.241
0.5258,146.072298794967,39.242
0.5258,146.072298794346,39.243
0.5258,146.072298793725,39.244
0.5258,146.072298793105,39.245
0.5258,146.072298792485,39.246
0.5258,146.072298791866,39.247
0.5258,146.072298791246,39.248
0.5258,146.072298790627,39.249
0.5258,146.072298790008,39.25
0.5258,146.07229878939,39.251
0.5258,146.072298788772,39.252
0.5258,146.072298788154,39.253
0.5258,146.072298787537,39.254
0.5258,146.072298786919,39.255
0.5258,146.072298786303,39.256
0.5258,146.072298785686,39.257
0.5258,146.07229878507,39.258
0.5258,146.072298784454,39.259
0.5258,146.072298783838,39.26
0.5258,146.072298783223,39.261
0.5258,146.072298782608,39.262
0.5258,146.072298781993,39.263
0.5258,146.072298781378,39.264
0.5258,146.072298780764,39.265
0.5258,146.07229878015,39.266
0.5258,146.072298779537,39.267
0.5258,146.072298778923,39.268
0.5258,146.07229877831,39.269
0.5258,146.072298777698,39.27
0.5258,146.072298777085,39.271
0.5258,146.072298776473,39.272
0.5258,146.072298775862,39.273
0.5258,146.07229877525,39.274
0.5258,146.072298774639,39.275
0.5258,146.072298774028,39.276
0.5258,146.072298773418,39.277
0.5258,146.072298772807,39.278
0.5258,146.072298772197,39.279
0.5258,146.072298771588,39.28
0.5258,146.072298770978,39.281
0.5258,146.072298770369,39.282
0.5258,146.07229876976,39.283
0.5258,146.072298769152,39.284
0.5258,146.072298768544,39.285
0.5258,146.072298767936,39.286
0.5258,146.072298767328,39.287
0.5258,146.072298766721,39.288
0.5258,146.072298766114,39.289
0.5258,146.072298765508,39.29
0.5258,146.072298764901,39.291
0.5258,146.072298764295,39.292
0.5258,146.072298763689,39.293
0.5258,146.072298763084,39.294
0.5258,146.072298762479,39.295
0.5258,146.072298761874,39.296
0.5258,146.072298761269,39.297
0.5258,146.072298760665,39.298
0.5258,146.072298760061,39.299
0.5258,146.072298759457,39.3
0.5258,146.072298758854,39.301
0.5258,146.072298758251,39.302
0.5258,146.072298757648,39.303
0.5258,146.072298757045,39.304
0.5258,146.072298756443,39.305
0.5258,146.072298755841,39.306
0.5258,146.07229875524,39.307
0.5258,146.072298754638,39.308
0.5258,146.072298754037,39.309
0.5258,146.072298753437,39.31
0.5258,146.072298752836,39.311
0.5258,146.072298752236,39.312
0.5258,146.072298751636,39.313
0.5258,146.072298751037,39.314
0.5258,146.072298750437,39.315
0.5258,146.072298749839,39.316
0.5258,146.07229874924,39.317
0.5258,146.072298748641,39.318
0.5258,146.072298748043,39.319
0.5258,146.072298747446,39.32
0.5258,146.072298746848,39.321
0.5258,146.072298746251,39.322
0.5258,146.072298745654,39.323
0.5258,146.072298745057,39.324
0.5258,146.072298744461,39.325
0.5258,146.072298743865,39.326
0.5258,146.072298743269,39.327
0.5258,146.072298742674,39.328
0.5258,146.072298742079,39.329
0.5258,146.072298741484,39.33
0.5258,146.072298740889,39.331
0.5258,146.072298740295,39.332
0.5258,146.072298739701,39.333
0.5258,146.072298739108,39.334
0.5258,146.072298738514,39.335
0.5258,146.072298737921,39.336
0.5258,146.072298737328,39.337
0.5258,146.072298736736,39.338
0.5258,146.072298736143,39.339
0.5258,146.072298735552,39.34
0.5258,146.07229873496,39.341
0.5258,146.072298734369,39.342
0.5258,146.072298733778,39.343
0.5258,146.072298733187,39.344
0.5258,146.072298732596,39.345
0.5258,146.072298732006,39.346
0.5258,146.072298731416,39.347
0.5258,146.072298730827,39.348
0.5258,146.072298730237,39.349
0.5258,146.072298729648,39.35
0.5258,146.07229872906,39.351
0.5258,146.072298728471,39.352
0.5258,146.072298727883,39.353
0.5258,146.072298727295,39.354
0.5258,146.072298726707,39.355
0.5258,146.07229872612,39.356
0.5258,146.072298725533,39.357
0.5258,146.072298724947,39.358
0.5258,146.07229872436,39.359
0.5258,146.072298723774,39.36
0.5258,146.072298723188,39.361
0.5258,146.072298722603,39.362
0.5258,146.072298722017,39.363
0.5258,146.072298721432,39.364
0.5258,146.072298720848,39.365
0.5258,146.072298720263,39.366
0.5258,146.072298719679,39.367
0.5258,146.072298719095,39.368
0.5258,146.072298718512,39.369
0.5258,146.072298717928,39.37
0.5258,146.072298717345,39.371
0.5258,146.072298716763,39.372
0.5258,146.07229871618,39.373
0.5258,146.072298715598,39.374
0.5258,146.072298715016,39.375
0.5258,146.072298714435,39.376
0.5258,146.072298713854,39.377
0.5258,146.072298713273,39.378
0.5258,146.072298712692,39.379
0.5258,146.072298712112,39.38
0.5258,146.072298711532,39.381
0.5258,146.072298710952,39.382
0.5258,146.072298710372,39.383
0.5258,146.072298709793,39.384
0.5258,146.072298709214,39.385
0.5258,146.072298708635,39.386
0.5258,146.072298708057,39.387
0.5258,146.072298707479,39.388
0.5258,146.072298706901,39.389
0.5258,146.072298706323,39.39
0.5258,146.072298705746,39.391
0.5258,146.072298705169,39.392
0.5258,146.072298704592,39.393
0.5258,146.072298704016,39.394
0.5258,146.07229870344,39.395
0.5258,146.072298702864,39.396
0.5258,146.072298702288,39.397
0.5258,146.072298701713,39.398
0.5258,146.072298701138,39.399
0.5258,146.072298700563,39.4
0.5258,146.072298699989,39.401
0.5258,146.072298699415,39.402
0.5258,146.072298698841,39.403
0.5258,146.072298698267,39.404
0.5258,146.072298697694,39.405
0.5258,146.072298697121,39.406
0.5258,146.072298696548,39.407
0.5258,146.072298695976,39.408
0.5258,146.072298695404,39.409
0.5258,146.072298694832,39.41
0.5258,146.07229869426,39.411
0.5258,146.072298693689,39.412
0.5258,146.072298693118,39.413
0.5258,146.072298692547,39.414
0.5258,146.072298691977,39.415
0.5258,146.072298691406,39.416
0.5258,146.072298690836,39.417
0.5258,146.072298690267,39.418
0.5258,146.072298689697,39.419
0.5258,146.072298689128,39.42
0.5258,146.07229868856,39.421
0.5258,146.072298687991,39.422
0.5258,146.072298687423,39.423
0.5258,146.072298686855,39.424
0.5258,146.072298686287,39.425
0.5258,146.07229868572,39.426
0.5258,146.072298685153,39.427
0.5258,146.072298684586,39.428
0.5258,146.072298684019,39.429
0.5258,146.072298683453,39.43
0.5258,146.072298682887,39.431
0.5258,146.072298682321,39.432
0.5258,146.072298681756,39.433
0.5258,146.07229868119,39.434
0.5258,146.072298680626,39.435
0.5258,146.072298680061,39.436
0.5258,146.072298679497,39.437
0.5258,146.072298678932,39.438
0.5258,146.072298678369,39.439
0.5258,146.072298677805,39.44
0.5258,146.072298677242,39.441
0.5258,146.072298676679,39.442
0.5258,146.072298676116,39.443
0.5258,146.072298675554,39.444
0.5258,146.072298674992,39.445
0.5258,146.07229867443,39.446
0.5258,146.072298673868,39.447
0.5258,146.072298673307,39.448
0.5258,146.072298672746,39.449
0.5258,146.072298672185,39.45
0.5258,146.072298671625,39.451
0.5258,146.072298671065,39.452
0.5258,146.072298670505,39.453
0.5258,146.072298669945,39.454
0.5258,146.072298669386,39.455
0.5258,146.072298668826,39.456
0.5258,146.072298668268,39.457
0.5258,146.072298667709,39.458
0.5258,146.072298667151,39.459
0.5258,146.072298666593,39.46
0.5258,146.072298666035,39.461
0.5258,146.072298665478,39.462
0.5258,146.07229866492,39.463
0.5258,146.072298664364,39.464
0.5258,146.072298663807,39.465
0.5258,146.072298663251,39.466
0.5258,146.072298662694,39.467
0.5258,146.072298662139,39.468
0.5258,146.072298661583,39.469
0.5258,146.072298661028,39.47
0.5258,146.072298660473,39.471
0.5258,146.072298659918,39.472
0.5258,146.072298659364,39.473
0.5258,146.07229865881,39.474
0.5258,146.072298658256,39.475
0.5258,146.072298657702,39.476
0.5258,146.072298657149,39.477
0.5258,146.072298656596,39.478
0.5258,146.072298656043,39.479
0.5258,146.07229865549,39.48
0.5258,146.072298654938,39.481
0.5258,146.072298654386,39.482
0.5258,146.072298653834,39.483
0.5258,146.072298653283,39.484
0.5258,146.072298652732,39.485
0.5258,146.072298652181,39.486
0.5258,146.07229865163,39.487
0.5258,146.07229865108,39.488
0.5258,146.07229865053,39.489
0.5258,146.07229864998,39.49
0.5258,146.07229864943,39.491
0.5258,146.072298648881,39.492
0.5258,146.072298648332,39.493
0.5258,146.072298647783,39.494
0.5258,146.072298647235,39.495
0.5258,146.072298646687,39.496
0.5258,146.072298646139,39.497
0.5258,146.072298645591,39.498
0.5258,146.072298645044,39.499
0.5258,146.072298644496,39.5
0.5258,146.072298643949,39.501
0.5258,146.072298643403,39.502
0.5258,146.072298642857,39.503
0.5258,146.07229864231,39.504
