Input,Output,Time
0.4302,154.266780223063,18.63
0.4302,154.266808289424,18.64
0.4302,154.266836229934,18.65
0.4302,154.266864044308,18.66
0.4302,154.266891733961,18.67
0.4302,154.26691929861,18.68
0.4302,154.266946739658,18.69
0.4302,154.266974056825,18.7
0.4302,154.2670012515,18.71
0.4302,154.267028323406,18.72
0.4302,154.267055273921,18.73
0.4302,154.267082102769,18.74
0.4302,154.267108811314,18.75
0.4302,154.267135399286,18.76
0.4302,154.267161868036,18.77
0.4302,154.267188217294,18.78
0.4302,154.2672144484,18.79
0.4302,154.267240561088,18.8
0.4302,154.267266556685,18.81
0.4302,154.267292434926,18.82
0.4302,154.267318197127,18.83
0.4302,154.267343843027,18.84
0.4302,154.267369373929,18.85
0.4302,154.267394789574,18.86
0.4302,154.267420091253,18.87
0.4302,154.267445278709,18.88
0.4302,154.267470353223,18.89
0.4302,154.26749531454,18.9
0.4302,154.267520163928,18.91
0.4302,154.267544901136,18.92
0.4302,154.267569527421,18.93
0.4302,154.267594042531,18.94
0.4302,154.267618447715,18.95
0.4302,154.267642742723,18.96
0.4302,154.26766692879,18.97
0.4302,154.267691005671,18.98
0.4302,154.26771497459,18.99
0.4302,154.267738835302,19
0.4302,154.267762589022,19.01
0.4302,154.267786235507,19.02
0.4302,154.267809775959,19.03
0.4302,154.26783321014,19.04
0.4302,154.267856539241,19.05
0.4302,154.267879763023,19.06
0.4302,154.267902882669,19.07
0.4302,154.267925897943,19.08
0.4302,154.267948810015,19.09
0.4302,154.267971618651,19.1
0.4302,154.267994325012,19.11
0.4302,154.268016928867,19.12
0.4302,154.268039431365,19.13
0.4302,154.268061832277,19.14
0.4302,154.268084132741,19.15
0.4302,154.268106332532,19.16
0.4302,154.268128432777,19.17
0.4302,154.268150433252,19.18
0.4302,154.268172335076,19.19
0.4302,154.268194138025,19.2
0.4302,154.268215843208,19.21
0.4302,154.268237450405,19.22
0.4302,154.268258960714,19.23
0.4302,154.268280373916,19.24
0.4302,154.268301691099,19.25
0.4302,154.268322912048,19.26
0.4302,154.268344037841,19.27
0.4302,154.268365068262,19.28
0.4302,154.268386004382,19.29
0.4302,154.268406845987,19.3
0.4302,154.268427594137,19.31
0.4302,154.26844824862,19.32
0.4302,154.268468810488,19.33
0.4302,154.268489279531,19.34
0.4302,154.268509656789,19.35
0.4302,154.268529942055,19.36
0.4302,154.268550136361,19.37
0.4302,154.268570239501,19.38
0.4302,154.268590252497,19.39
0.4302,154.268610175146,19.4
0.4302,154.26863000846,19.41
0.4302,154.268649752238,19.42
0.4302,154.268669407484,19.43
0.4302,154.268688973997,19.44
0.4302,154.268708452773,19.45
0.4302,154.268727843613,19.46
0.4302,154.268747147504,19.47
0.4302,154.268766364248,19.48
0.4302,154.268785494823,19.49
0.4302,154.268804539035,19.5
0.4302,154.268823497851,19.51
0.4302,154.268842371078,19.52
0.4302,154.268861159677,19.53
0.4302,154.268879863456,19.54
0.4302,154.268898483366,19.55
0.4302,154.268917019218,19.56
0.4302,154.268935471954,19.57
0.4302,154.268953841386,19.58
0.4302,154.268972128448,19.59
0.4302,154.268990332955,19.6
0.4302,154.269008455831,19.61
0.4302,154.269026496893,19.62
0.4302,154.269044457057,19.63
0.4302,154.269062336142,19.64
0.4302,154.269080135056,19.65
0.4302,154.269097853617,19.66
0.4302,154.269115492728,19.67
0.4302,154.269133052208,19.68
0.4302,154.26915053295,19.69
0.4302,154.269167934776,19.7
0.4302,154.269185258571,19.71
0.4302,154.26920250416,19.72
0.4302,154.269219672418,19.73
0.4302,154.26923676317,19.74
0.4302,154.269253777287,19.75
0.4302,154.269270714595,19.76
0.4302,154.269287575955,19.77
0.4302,154.269304361195,19.78
0.4302,154.26932107117,19.79
0.4302,154.269337705708,19.8
0.4302,154.269354265656,19.81
0.4302,154.269370750845,19.82
0.4302,154.269387162113,19.83
0.4302,154.269403499294,19.84
0.4302,154.269419763218,19.85
0.4302,154.269435953719,19.86
0.4302,154.269452071621,19.87
0.4302,154.26946811676,19.88
0.4302,154.269484089951,19.89
0.4302,154.269499991033,19.9
0.4302,154.269515820813,19.91
0.4302,154.269531579131,19.92
0.4302,154.269547266787,19.93
0.4302,154.269562883622,19.94
0.4302,154.269578430431,19.95
0.4302,154.269593907054,19.96
0.4302,154.269609314279,19.97
0.4302,154.26962465195,19.98
0.4302,154.269639920845,19.99
0.4302,154.269655120809,20
0.4302,154.269670252617,20.01
0.4302,154.269685316112,20.02
0.4302,154.269700312062,20.03
0.4302,154.269715240314,20.04
0.4302,154.269730101626,20.05
0.4302,154.269744895848,20.06
0.4302,154.269759623732,20.07
0.4302,154.269774285128,20.08
0.4302,154.269788880781,20.09
0.4302,154.269803410543,20.1
0.4302,154.269817875152,20.11
0.4302,154.269832274462,20.12
0.4302,154.269846609205,20.13
0.4302,154.269860879234,20.14
0.4302,154.269875085276,20.15
0.4302,154.269889227185,20.16
0.4302,154.269903305681,20.17
0.4302,154.269917320621,20.18
0.4302,154.269931272717,20.19
0.4302,154.269945161827,20.2
0.4302,154.269958988657,20.21
0.4302,154.269972753067,20.22
0.4302,154.269986455756,20.23
0.4302,154.270000096586,20.24
0.4302,154.270013676249,20.25
0.4302,154.270027194608,20.26
0.4302,154.270040652349,20.27
0.4302,154.270054049337,20.28
0.4302,154.270067386251,20.29
0.4302,154.270080662957,20.3
0.4302,154.270093880129,20.31
0.4302,154.270107037633,20.32
0.4302,154.270120136138,20.33
0.4302,154.270133175511,20.34
0.4302,154.270146156414,20.35
0.4302,154.270159078716,20.36
0.4302,154.270171943074,20.37
0.4302,154.270184749356,20.38
0.4302,154.270197498214,20.39
0.4302,154.270210189518,20.4
0.4302,154.270222823913,20.41
0.4302,154.270235401272,20.42
0.4302,154.270247922232,20.43
0.4302,154.270260386668,20.44
0.4302,154.270272795212,20.45
0.4302,154.270285147739,20.46
0.4302,154.270297444876,20.47
0.4302,154.270309686499,20.48
0.4302,154.270321873229,20.49
0.4302,154.270334004943,20.5
0.4302,154.270346082258,20.51
0.4302,154.27035810505,20.52
0.4302,154.270370073932,20.53
0.4302,154.27038198878,20.54
0.4302,154.270393850202,20.55
0.4302,154.270405658076,20.56
0.4302,154.270417413003,20.57
0.4302,154.270429114863,20.58
0.4302,154.270440764252,20.59
0.4302,154.270452361049,20.6
0.4302,154.270463905847,20.61
0.4302,154.270475398525,20.62
0.4302,154.27048683967,20.63
0.4302,154.270498229165,20.64
0.4302,154.270509567588,20.65
0.4302,154.270520854825,20.66
0.4302,154.270532091449,20.67
0.4302,154.270543277346,20.68
0.4302,154.270554413085,20.69
0.4302,154.270565498552,20.7
0.4302,154.270576534312,20.71
0.4302,154.270587520251,20.72
0.4302,154.270598456928,20.73
0.4302,154.270609344233,20.74
0.4302,154.270620182718,20.75
0.4302,154.270630972273,20.76
0.4302,154.270641713448,20.77
0.4302,154.270652406132,20.78
0.4302,154.270663050869,20.79
0.4302,154.270673647551,20.8
0.4302,154.270684196718,20.81
0.4302,154.27069469826,20.82
0.4302,154.270705152714,20.83
0.4302,154.270715559971,20.84
0.4302,154.270725920561,20.85
0.4302,154.270736234379,20.86
0.4302,154.27074650195,20.87
0.4302,154.270756723168,20.88
0.4302,154.270766898553,20.89
0.4302,154.270777028002,20.9
0.4302,154.270787112031,20.91
0.4302,154.270797150535,20.92
0.4302,154.270807144026,20.93
0.4302,154.270817092403,20.94
0.4302,154.27082699617,20.95
0.4302,154.270836855227,20.96
0.4302,154.270846670076,20.97
0.4302,154.270856440616,20.98
0.4302,154.270866167344,20.99
0.4302,154.270875850162,21
0.4302,154.270885489561,21.01
0.4302,154.270895085444,21.02
0.4302,154.270904638298,21.03
0.4302,154.270914148027,21.04
0.4302,154.270923615113,21.05
0.4302,154.270933039461,21.06
0.4302,154.270942421549,21.07
0.4302,154.270951761283,21.08
0.4302,154.270961059136,21.09
0.4302,154.270970315015,21.1
0.4302,154.270979529391,21.11
0.4302,154.270988702168,21.12
0.4302,154.270997833814,21.13
0.4302,154.271006924236,21.14
0.4302,154.271015973896,21.15
0.4302,154.271024982701,21.16
0.4302,154.271033951111,21.17
0.4302,154.271042879033,21.18
0.4302,154.271051766922,21.19
0.4302,154.271060614687,21.2
0.4302,154.271069422779,21.21
0.4302,154.271078191106,21.22
0.4302,154.271086920116,21.23
0.4302,154.27109560972,21.24
0.4302,154.271104260358,21.25
0.4302,154.271112871944,21.26
0.4302,154.271121444915,21.27
0.4302,154.271129979184,21.28
0.4302,154.271138475185,21.29
0.4302,154.271146932831,21.3
0.4302,154.271155352552,21.31
0.4302,154.271163734263,21.32
0.4302,154.27117207839,21.33
0.4302,154.271180384848,21.34
0.4302,154.271188654059,21.35
0.4302,154.27119688594,21.36
0.4302,154.271205080908,21.37
0.4302,154.271213238881,21.38
0.4302,154.271221360272,21.39
0.4302,154.271229445,21.4
0.4302,154.271237493476,21.41
0.4302,154.271245505617,21.42
0.4302,154.271253481832,21.43
0.4302,154.271261422038,21.44
0.4302,154.27126932664,21.45
0.4302,154.271277195557,21.46
0.4302,154.27128502919,21.47
0.4302,154.271292827458,21.48
0.4302,154.271300590758,21.49
0.4302,154.271308319011,21.5
0.4302,154.27131601261,21.51
0.4302,154.271323671477,21.52
0.4302,154.271331296001,21.53
0.4302,154.271338886105,21.54
0.4302,154.271346442174,21.55
0.4302,154.271353964132,21.56
0.4302,154.271361452361,21.57
0.4302,154.271368906784,21.58
0.4302,154.271376327782,21.59
0.4302,154.271383715278,21.6
0.4302,154.271391069648,21.61
0.4302,154.271398390817,21.62
0.4302,154.271405679157,21.63
0.4302,154.271412934595,21.64
0.4302,154.271420157499,21.65
0.4302,154.271427347796,21.66
0.4302,154.271434505851,21.67
0.4302,154.271441631591,21.68
0.4302,154.271448725379,21.69
0.4302,154.271455787142,21.7
0.4302,154.271462817241,21.71
0.4302,154.271469815602,21.72
0.4302,154.271476782582,21.73
0.4302,154.27148371811,21.74
0.4302,154.271490622539,21.75
0.4302,154.271497495799,21.76
0.4302,154.271504338238,21.77
0.4302,154.271511149787,21.78
0.4302,154.271517930793,21.79
0.4302,154.271524681186,21.8
0.4302,154.271531401311,21.81
0.4302,154.271538091098,21.82
0.4302,154.271544750887,21.83
0.4302,154.271551380611,21.84
0.4302,154.271557980607,21.85
0.4302,154.271564550808,21.86
0.4302,154.271571091548,21.87
0.4302,154.271577602759,21.88
0.4302,154.271584084775,21.89
0.4302,154.271590537527,21.9
0.4302,154.271596961345,21.91
0.4302,154.271603356163,21.92
0.4302,154.271609722306,21.93
0.4302,154.27161605971,21.94
0.4302,154.271622368696,21.95
0.4302,154.271628649201,21.96
0.4302,154.271634901544,21.97
0.4302,154.271641125661,21.98
0.4302,154.271647321869,21.99
0.4302,154.271653490104,22
0.4302,154.27165963068,22.01
0.4302,154.271665743536,22.02
0.4302,154.27167182898,22.03
0.4302,154.271677886953,22.04
0.4302,154.271683917761,22.05
0.4302,154.271689921343,22.06
0.4302,154.271695898005,22.07
0.4302,154.271701847686,22.08
0.4302,154.271707770688,22.09
0.4302,154.271713666951,22.1
0.4302,154.271719536775,22.11
0.4302,154.271725380099,22.12
0.4302,154.271731197222,22.13
0.4302,154.271736988084,22.14
0.4302,154.27174275298,22.15
0.4302,154.27174849185,22.16
0.4302,154.271754204986,22.17
0.4302,154.271759892331,22.18
0.4302,154.271765554174,22.19
0.4302,154.271771190457,22.2
0.4302,154.271776801466,22.21
0.4302,154.271782387144,22.22
0.4302,154.271787947777,22.23
0.4302,154.271793483306,22.24
0.4302,154.271798994013,22.25
0.4302,154.271804479842,22.26
0.4302,154.271809941073,22.27
0.4302,154.27181537765,22.28
0.4302,154.271820789848,22.29
0.4302,154.271826177613,22.3
0.4302,154.27183154122,22.31
0.4302,154.271836880612,22.32
0.4302,154.271842196063,22.33
0.4302,154.271847487517,22.34
0.4302,154.271852755244,22.35
0.4302,154.27185799919,22.36
0.4302,154.271863219622,22.37
0.4302,154.271868416487,22.38
0.4302,154.271873590049,22.39
0.4302,154.271878740254,22.4
0.4302,154.271883867367,22.41
0.4302,154.271888971333,22.42
0.4302,154.271894052412,22.43
0.4302,154.271899110554,22.44
0.4302,154.271904146014,22.45
0.4302,154.271909158742,22.46
0.4302,154.271914148993,22.47
0.4302,154.271919116715,22.48
0.4302,154.271924062162,22.49
0.4302,154.271928985283,22.5
0.4302,154.271933886328,22.51
0.4302,154.271938765248,22.52
0.4302,154.271943622291,22.53
0.4302,154.271948457407,22.54
0.4302,154.271953270842,22.55
0.4302,154.271958062547,22.56
0.4302,154.271962832765,22.57
0.4302,154.271967581449,22.58
0.4302,154.271972308839,22.59
0.4302,154.271977014888,22.6
0.4302,154.271981699835,22.61
0.4302,154.271986363631,22.62
0.4302,154.271991006515,22.63
0.4302,154.271995628439,22.64
0.4302,154.272000229638,22.65
0.4302,154.272004810065,22.66
0.4302,154.272009369954,22.67
0.4302,154.272013909256,22.68
0.4302,154.272018428205,22.69
0.4302,154.272022926753,22.7
0.4302,154.272027405129,22.71
0.4302,154.272031863287,22.72
0.4302,154.272036301456,22.73
0.4302,154.272040719588,22.74
0.4302,154.272045117909,22.75
0.4302,154.272049496374,22.76
0.4302,154.272053855206,22.77
0.4302,154.27205819436,22.78
0.4302,154.272062514057,22.79
0.4302,154.272066814253,22.8
0.4302,154.272071095167,22.81
0.4302,154.272075356755,22.82
0.4302,154.272079599233,22.83
0.4302,154.27208382256,22.84
0.4302,154.272088026948,22.85
0.4302,154.272092212356,22.86
0.4302,154.272096378997,22.87
0.4302,154.272100526827,22.88
0.4302,154.272104656058,22.89
0.4302,154.272108766649,22.9
0.4302,154.272112858807,22.91
0.4302,154.272116932491,22.92
0.4302,154.272120987908,22.93
0.4302,154.272125025018,22.94
0.4302,154.272129044025,22.95
0.4302,154.272133044889,22.96
0.4302,154.272137027812,22.97
0.4302,154.272140992754,22.98
0.4302,154.272144939918,22.99
0.4302,154.272148869262,23
0.4302,154.272152780987,23.01
0.4302,154.272156675053,23.02
0.4302,154.272160551658,23.03
0.4302,154.272164410761,23.04
0.4302,154.272168252561,23.05
0.4302,154.272172077017,23.06
0.4302,154.272175884323,23.07
0.4302,154.272179674442,23.08
0.4302,154.272183447566,23.09
0.4302,154.272187203656,23.1
0.4302,154.272190942904,23.11
0.4302,154.272194665271,23.12
0.4302,154.272198370947,23.13
0.4302,154.272202059893,23.14
0.4302,154.272205732299,23.15
0.4302,154.272209388125,23.16
0.4302,154.272213027558,23.17
0.4302,154.272216650562,23.18
0.4302,154.272220257319,23.19
0.4302,154.272223847795,23.2
0.4302,154.27222742217,23.21
0.4302,154.272230980409,23.22
0.4302,154.272234522692,23.23
0.4302,154.272238048985,23.24
0.4302,154.272241559465,23.25
0.4302,154.272245054097,23.26
0.4302,154.272248533059,23.27
0.4302,154.272251996316,23.28
0.4302,154.272255444043,23.29
0.4302,154.272258876205,23.3
0.4302,154.272262292978,23.31
0.4302,154.272265694325,23.32
0.4302,154.272269080421,23.33
0.4302,154.272272451231,23.34
0.4302,154.272275806926,23.35
0.4302,154.272279147471,23.36
0.4302,154.272282473037,23.37
0.4302,154.272285783591,23.38
0.4302,154.272289079299,23.39
0.4302,154.272292360129,23.4
0.4302,154.272295626248,23.41
0.4302,154.272298877622,23.42
0.4302,154.272302114417,23.43
0.4302,154.2723053366,23.44
0.4302,154.272308544334,23.45
0.4302,154.272311737587,23.46
0.4302,154.272314916521,23.47
0.4302,154.272318081104,23.48
0.4302,154.272321231497,23.49
0.4302,154.272324367667,23.5
0.4302,154.272327489775,23.51
0.4302,154.272330597788,23.52
0.4302,154.272333691865,23.53
0.4302,154.272336771974,23.54
0.4302,154.272339838271,23.55
0.4302,154.272342890726,23.56
0.4302,154.272345929493,23.57
0.4302,154.272348954542,23.58
0.4302,154.272351966027,23.59
0.4302,154.272354963916,23.6
0.4302,154.272357948362,23.61
0.4302,154.272360919336,23.62
0.4302,154.272363876988,23.63
0.4302,154.272366821287,23.64
0.4302,154.272369752384,23.65
0.4302,154.272372670249,23.66
0.4302,154.272375575029,23.67
0.4302,154.272378466697,23.68
0.4302,154.272381345398,23.69
0.4302,154.272384211103,23.7
0.4302,154.272387063958,23.71
0.4302,154.272389903934,23.72
0.4302,154.272392731176,23.73
0.4302,154.272395545654,23.74
0.4302,154.272398347512,23.75
0.4302,154.272401136721,23.76
0.4302,154.272403913423,23.77
0.4302,154.27240667759,23.78
0.4302,154.272409429362,23.79
0.4302,154.272412168711,23.8
0.4302,154.272414895777,23.81
0.4302,154.272417610532,23.82
0.4302,154.272420313114,23.83
0.4302,154.272423003495,23.84
0.4302,154.272425681812,23.85
0.4302,154.272428348038,23.86
0.4302,154.272431002309,23.87
0.4302,154.272433644597,23.88
0.4302,154.272436275037,23.89
0.4302,154.272438893602,23.9
0.4302,154.272441500425,23.91
0.4302,154.27244409548,23.92
0.4302,154.272446678898,23.93
0.4302,154.272449250654,23.94
0.4302,154.272451810878,23.95
0.4302,154.272454359544,23.96
0.4302,154.272456896781,23.97
0.4302,154.272459422564,23.98
0.4302,154.272461937022,23.99
0.4302,154.272464440128,24
0.4302,154.27246693201,24.01
0.4302,154.272469412643,24.02
0.4302,154.272471882152,24.03
0.4302,154.272474340513,24.04
0.4302,154.27247678785,24.05
0.4302,154.27247922414,24.06
0.4302,154.272481649504,24.07
0.4302,154.27248406392,24.08
0.4302,154.272486467509,24.09
0.4302,154.272488860247,24.1
0.4302,154.272491242256,24.11
0.4302,154.272493613512,24.12
0.4302,154.272495974134,24.13
0.4302,154.2724983241,24.14
0.4302,154.272500663529,24.15
0.4302,154.272502992396,24.16
0.4302,154.272505310821,24.17
0.4302,154.272507618779,24.18
0.4302,154.272509916388,24.19
0.4302,154.272512203625,24.2
0.4302,154.272514480605,24.21
0.4302,154.272516747306,24.22
0.4302,154.272519003844,24.23
0.4302,154.272521250194,24.24
0.4302,154.272523486471,24.25
0.4302,154.272525712653,24.26
0.4302,154.272527928853,24.27
0.4302,154.272530135048,24.28
0.4302,154.27253233135,24.29
0.4302,154.272534517737,24.3
0.4302,154.27253669432,24.31
0.4302,154.272538861077,24.32
0.4302,154.272541018118,24.33
0.4302,154.272543165421,24.34
0.4302,154.272545303096,24.35
0.4302,154.27254743112,24.36
0.4302,154.272549549602,24.37
0.4302,154.272551658521,24.38
0.4302,154.272553757982,24.39
0.4302,154.272555847966,24.4
0.4302,154.272557928579,24.41
0.4302,154.272559999798,24.42
0.4302,154.27256206173,24.43
0.4302,154.272564114354,24.44
0.4302,154.272566157773,24.45
0.4302,154.272568191968,24.46
0.4302,154.272570217041,24.47
0.4302,154.272572232972,24.48
0.4302,154.272574239864,24.49
0.4302,154.272576237695,24.5
0.4302,154.272578226568,24.51
0.4302,154.272580206463,24.52
0.4302,154.272582177479,24.53
0.4302,154.272584139598,24.54
0.4302,154.272586092918,24.55
0.4302,154.27258803742,24.56
0.4302,154.272589973203,24.57
0.4302,154.272591900247,24.58
0.4302,154.272593818649,24.59
0.4302,154.272595728392,24.6
0.4302,154.272597629571,24.61
0.4302,154.272599522167,24.62
0.4302,154.272601406277,24.63
0.4302,154.272603281881,24.64
0.4302,154.272605149074,24.65
0.4302,154.272607007839,24.66
0.4302,154.272608858268,24.67
0.4302,154.272610700344,24.68
0.4302,154.27261253416,24.69
0.4302,154.272614359697,24.7
0.4302,154.272616177048,24.71
0.4302,154.272617986195,24.72
0.4302,154.27261978723,24.73
0.4302,154.272621580134,24.74
0.4302,154.272623364999,24.75
0.4302,154.272625141806,24.76
0.4302,154.272626910646,24.77
0.4302,154.2726286715,24.78
0.4302,154.272630424458,24.79
0.4302,154.272632169503,24.8
0.4302,154.272633906723,24.81
0.4302,154.272635636101,24.82
0.4302,154.272637357724,24.83
0.4302,154.272639071574,24.84
0.4302,154.27264077774,24.85
0.4302,154.272642476203,24.86
0.4302,154.27264416705,24.87
0.4302,154.272645850265,24.88
0.4302,154.272647525931,24.89
0.4302,154.272649194033,24.9
0.4302,154.272650854655,24.91
0.4302,154.27265250778,24.92
0.4302,154.272654153492,24.93
0.4302,154.272655791775,24.94
0.4302,154.272657422712,24.95
0.4302,154.272659046285,24.96
0.4302,154.272660662579,24.97
0.4302,154.272662271576,24.98
0.4302,154.272663873359,24.99
0.4302,154.27266546791,25
0.4302,154.272667055311,25.01
0.4302,154.272668635546,25.02
0.4302,154.272670208695,25.03
0.4302,154.272671774742,25.04
0.4302,154.272673333767,25.05
0.4302,154.272674885753,25.06
0.4302,154.272676430781,25.07
0.4302,154.272677968833,25.08
0.4302,154.272679499989,25.09
0.4302,154.272681024233,25.1
0.4302,154.272682541641,25.11
0.4302,154.2726840522,25.12
0.4302,154.272685555985,25.13
0.4302,154.272687052981,25.14
0.4302,154.272688543265,25.15
0.4302,154.272690026821,25.16
0.4302,154.272691503724,25.17
0.4302,154.27269297396,25.18
0.4302,154.272694437604,25.19
0.4302,154.27269589464,25.2
0.4302,154.272697345143,25.21
0.4302,154.272698789097,25.22
0.4302,154.272700226576,25.23
0.4302,154.272701657567,25.24
0.4302,154.27270308214,25.25
0.4302,154.272704500282,25.26
0.4302,154.272705912066,25.27
0.4302,154.272707317476,25.28
0.4302,154.272708716584,25.29
0.4302,154.272710109375,25.3
0.4302,154.272711495922,25.31
0.4302,154.272712876209,25.32
0.4302,154.272714250306,25.33
0.4302,154.272715618201,25.34
0.4302,154.272716979961,25.35
0.4302,154.272718335575,25.36
0.4302,154.272719685109,25.37
0.4302,154.272721028551,25.38
0.4302,154.272722365969,25.39
0.4302,154.272723697349,25.4
0.4302,154.272725022759,25.41
0.4302,154.272726342186,25.42
0.4302,154.272727655697,25.43
0.4302,154.272728963277,25.44
0.4302,154.272730264995,25.45
0.4302,154.272731560836,25.46
0.4302,154.272732850866,25.47
0.4302,154.272734135072,25.48
0.4302,154.27273541352,25.49
0.4302,154.272736686197,25.5
0.4302,154.272737953167,25.51
0.4302,154.272739214417,25.52
0.4302,154.272740470011,25.53
0.4302,154.272741719937,25.54
0.4302,154.272742964259,25.55
0.4302,154.272744202963,25.56
0.4302,154.272745436113,25.57
0.4302,154.272746663696,25.58
0.4302,154.272747885774,25.59
0.4302,154.272749102335,25.6
0.4302,154.272750313441,25.61
0.4302,154.272751519079,25.62
0.4302,154.272752719312,25.63
0.4302,154.272753914126,25.64
0.4302,154.272755103582,25.65
0.4302,154.272756287669,25.66
0.4302,154.272757466446,25.67
0.4302,154.272758639902,25.68
0.4302,154.272759808096,25.69
0.4302,154.272760971016,25.7
0.4302,154.272762128721,25.71
0.4302,154.2727632812,25.72
0.4302,154.272764428511,25.73
0.4302,154.272765570643,25.74
0.4302,154.272766707654,25.75
0.4302,154.272767839531,25.76
0.4302,154.272768966333,25.77
0.4302,154.272770088048,25.78
0.4302,154.272771204734,25.79
0.4302,154.272772316378,25.8
0.4302,154.272773423037,25.81
0.4302,154.272774524701,25.82
0.4302,154.272775621424,25.83
0.4302,154.272776713197,25.84
0.4302,154.272777800074,25.85
0.4302,154.272778882044,25.86
0.4302,154.272779959163,25.87
0.4302,154.272781031419,25.88
0.4302,154.272782098867,25.89
0.4302,154.272783161496,25.9
0.4302,154.27278421936,25.91
0.4302,154.272785272449,25.92
0.4302,154.272786320815,25.93
0.4302,154.272787364449,25.94
0.4302,154.272788403403,25.95
0.4302,154.272789437666,25.96
0.4302,154.272790467292,25.97
0.4302,154.27279149227,25.98
0.4302,154.272792512652,25.99
0.4302,154.272793528427,26
0.4302,154.272794539647,26.01
0.4302,154.272795546303,26.02
0.4302,154.272796548444,26.03
0.4302,154.272797546061,26.04
0.4302,154.272798539205,26.05
0.4302,154.272799527866,26.06
0.4302,154.272800512093,26.07
0.4302,154.272801491877,26.08
0.4302,154.272802467268,26.09
0.4302,154.272803438255,26.1
0.4302,154.272804404888,26.11
0.4302,154.272805367158,26.12
0.4302,154.272806325112,26.13
0.4302,154.272807278742,26.14
0.4302,154.272808228096,26.15
0.4302,154.272809173164,26.16
0.4302,154.272810113995,26.17
0.4302,154.272811050578,26.18
0.4302,154.272811982961,26.19
0.4302,154.272812911135,26.2
0.4302,154.272813835147,26.21
0.4302,154.272814754988,26.22
0.4302,154.272815670704,26.23
0.4302,154.272816582286,26.24
0.4302,154.272817489781,26.25
0.4302,154.272818393179,26.26
0.4302,154.272819292525,26.27
0.4302,154.272820187812,26.28
0.4302,154.272821079084,26.29
0.4302,154.272821966333,26.3
0.4302,154.272822849603,26.31
0.4302,154.272823728886,26.32
0.4302,154.272824604226,26.33
0.4302,154.272825475614,26.34
0.4302,154.272826343095,26.35
0.4302,154.27282720666,26.36
0.4302,154.272828066353,26.37
0.4302,154.272828922164,26.38
0.4302,154.272829774138,26.39
0.4302,154.272830622266,26.4
0.4302,154.272831466591,26.41
0.4302,154.272832307104,26.42
0.4302,154.272833143848,26.43
0.4302,154.272833976814,26.44
0.4302,154.272834806046,26.45
0.4302,154.272835631534,26.46
0.4302,154.272836453321,26.47
0.4302,154.272837271397,26.48
0.4302,154.272838085806,26.49
0.4302,154.272838896538,26.5
0.4302,154.272839703634,26.51
0.4302,154.272840507087,26.52
0.4302,154.272841306937,26.53
0.4302,154.272842103176,26.54
0.4302,154.272842895845,26.55
0.4302,154.272843684935,26.56
0.4302,154.272844470488,26.57
0.4302,154.272845252493,26.58
0.4302,154.272846030992,26.59
0.4302,154.272846805977,26.6
0.4302,154.272847577487,26.61
0.4302,154.272848345513,26.62
0.4302,154.272849110096,26.63
0.4302,154.272849871227,26.64
0.4302,154.272850628945,26.65
0.4302,154.272851383243,26.66
0.4302,154.272852134158,26.67
0.4302,154.272852881683,26.68
0.4302,154.272853625857,26.69
0.4302,154.27285436667,26.7
0.4302,154.272855104162,26.71
0.4302,154.272855838325,26.72
0.4302,154.272856569195,26.73
0.4302,154.272857296766,26.74
0.4302,154.272858021075,26.75
0.4302,154.272858742114,26.76
0.4302,154.272859459919,26.77
0.4302,154.272860174484,26.78
0.4302,154.272860885845,26.79
0.4302,154.272861593995,26.8
0.4302,154.272862298969,26.81
0.4302,154.27286300076,26.82
0.4302,154.272863699405,26.83
0.4302,154.272864394896,26.84
0.4302,154.272865087268,26.85
0.4302,154.272865776514,26.86
0.4302,154.27286646267,26.87
0.4302,154.272867145728,26.88
0.4302,154.272867825723,26.89
0.4302,154.272868502649,26.9
0.4302,154.272869176539,26.91
0.4302,154.272869847387,26.92
0.4302,154.272870515226,26.93
0.4302,154.272871180051,26.94
0.4302,154.272871841895,26.95
0.4302,154.272872500751,26.96
0.4302,154.272873156652,26.97
0.4302,154.272873809593,26.98
0.4302,154.272874459606,26.99
0.4302,154.272875106684,27
0.4302,154.272875750861,27.01
0.4302,154.272876392129,27.02
0.4302,154.272877030522,27.03
0.4302,154.272877666033,27.04
0.4302,154.272878298695,27.05
0.4302,154.2728789285,27.06
0.4302,154.272879555481,27.07
0.4302,154.272880179632,27.08
0.4302,154.272880800984,27.09
0.4302,154.272881419531,27.1
0.4302,154.272882035305,27.11
0.4302,154.272882648298,27.12
0.4302,154.272883258543,27.13
0.4302,154.272883866033,27.14
0.4302,154.272884470799,27.15
0.4302,154.272885072834,27.16
0.4302,154.272885672171,27.17
0.4302,154.272886268801,27.18
0.4302,154.272886862756,27.19
0.4302,154.27288745403,27.2
0.4302,154.272888042652,27.21
0.4302,154.272888628618,27.22
0.4302,154.272889211955,27.23
0.4302,154.27288979266,27.24
0.4302,154.27289037076,27.25
0.4302,154.27289094625,27.26
0.4302,154.27289151916,27.27
0.4302,154.272892089484,27.28
0.4302,154.27289265725,27.29
0.4302,154.272893222453,27.3
0.4302,154.272893785122,27.31
0.4302,154.272894345251,27.32
0.4302,154.272894902867,27.33
0.4302,154.272895457967,27.34
0.4302,154.272896010578,27.35
0.4302,154.272896560693,27.36
0.4302,154.272897108342,27.37
